dataset,vertices,edges
gka_2-cl-10.edgelist,60,151
gka_2-cl-11.edgelist,60,162
gka_2-cl-12.edgelist,60,157
gka_2-cl-13.edgelist,60,167
gka_2-cl-14.edgelist,60,149
gka_2-er-10.edgelist,60,165
gka_2-er-11.edgelist,60,159
gka_2-er-12.edgelist,60,145
gka_2-er-13.edgelist,60,145
gka_2-er-14.edgelist,60,153
gka_2-to-10.edgelist,60,132
gka_2-to-11.edgelist,60,126
gka_2-to-12.edgelist,60,115
gka_2-to-13.edgelist,60,114
gka_2-to-14.edgelist,60,119
gka_20-ba-10.edgelist,50,544
gka_20-ba-11.edgelist,50,544
gka_20-ba-12.edgelist,50,544
gka_20-ba-13.edgelist,50,544
gka_20-ba-14.edgelist,50,544
gka_20-cl-10.edgelist,50,725
gka_20-cl-11.edgelist,50,742
gka_20-cl-12.edgelist,50,761
gka_20-cl-13.edgelist,50,756
gka_20-cl-14.edgelist,50,721
gka_20-er-10.edgelist,50,759
gka_20-er-11.edgelist,50,753
gka_20-er-12.edgelist,50,758
gka_20-er-13.edgelist,50,793
gka_20-er-14.edgelist,50,772
gka_20-to-10.edgelist,50,737
gka_20-to-11.edgelist,50,735
gka_20-to-12.edgelist,50,742
gka_20-to-13.edgelist,50,777
gka_20-to-14.edgelist,50,757
gka_21-ba-10.edgelist,60,576
gka_21-ba-11.edgelist,60,576
gka_21-ba-12.edgelist,60,576
gka_21-ba-13.edgelist,60,576
gka_21-ba-14.edgelist,60,576
gka_21-cl-10.edgelist,60,705
gka_21-cl-11.edgelist,60,709
gka_21-cl-12.edgelist,60,712
gka_21-cl-13.edgelist,60,676
gka_21-cl-14.edgelist,60,665
gka_21-er-10.edgelist,60,663
gka_21-er-11.edgelist,60,716
gka_21-er-12.edgelist,60,706
gka_21-er-13.edgelist,60,684
gka_21-er-14.edgelist,60,718
gka_21-to-10.edgelist,60,630
gka_21-to-11.edgelist,60,683
gka_21-to-12.edgelist,60,667
gka_21-to-13.edgelist,60,651
gka_21-to-14.edgelist,60,682
gka_22-ba-10.edgelist,70,649
gka_22-ba-11.edgelist,70,649
gka_22-ba-12.edgelist,70,649
gka_22-ba-13.edgelist,70,649
gka_22-ba-14.edgelist,70,649
gka_22-cl-10.edgelist,70,722
gka_22-cl-11.edgelist,70,737
gka_22-cl-12.edgelist,70,715
gka_22-cl-13.edgelist,70,729
gka_22-cl-14.edgelist,70,698
gka_22-er-10.edgelist,70,691
gka_22-er-11.edgelist,70,712
gka_22-er-12.edgelist,70,730
gka_22-er-13.edgelist,70,702
gka_22-er-14.edgelist,70,758
gka_22-to-10.edgelist,70,637
gka_22-to-11.edgelist,70,664
gka_22-to-12.edgelist,70,671
gka_22-to-13.edgelist,70,663
gka_22-to-14.edgelist,70,712
gka_23-ba-10.edgelist,80,639
gka_23-ba-11.edgelist,80,639
gka_23-ba-12.edgelist,80,639
gka_23-ba-13.edgelist,80,639
gka_23-ba-14.edgelist,80,639
gka_23-cl-10.edgelist,80,626
gka_23-cl-11.edgelist,80,624
gka_23-cl-12.edgelist,80,656
gka_23-cl-13.edgelist,80,629
gka_23-cl-14.edgelist,80,609
gka_23-er-10.edgelist,80,626
gka_23-er-11.edgelist,80,625
gka_23-er-12.edgelist,80,629
gka_23-er-13.edgelist,80,627
gka_23-er-14.edgelist,80,631
gka_23-to-10.edgelist,80,574
gka_23-to-11.edgelist,80,570
gka_23-to-12.edgelist,80,575
gka_23-to-13.edgelist,80,571
gka_23-to-14.edgelist,80,578
gka_24-ba-10.edgelist,90,425
gka_24-ba-11.edgelist,90,425
gka_24-ba-12.edgelist,90,425
gka_24-ba-13.edgelist,90,425
gka_24-ba-14.edgelist,90,425
gka_24-cl-10.edgelist,90,401
gka_24-cl-11.edgelist,90,403
gka_24-cl-12.edgelist,90,404
gka_24-cl-13.edgelist,90,389
gka_24-cl-14.edgelist,90,392
gka_24-er-10.edgelist,90,379
gka_24-er-11.edgelist,90,410
gka_24-er-12.edgelist,90,380
gka_24-er-13.edgelist,90,385
gka_24-er-14.edgelist,90,386
gka_24-to-10.edgelist,90,320
gka_24-to-11.edgelist,90,330
gka_24-to-12.edgelist,90,315
gka_24-to-13.edgelist,90,318
gka_24-to-14.edgelist,90,318
gka_25-ba-10.edgelist,100,475
gka_25-ba-11.edgelist,100,475
gka_25-ba-12.edgelist,100,475
gka_25-ba-13.edgelist,100,475
gka_25-ba-14.edgelist,100,475
gka_25-cl-10.edgelist,100,471
gka_25-cl-11.edgelist,100,498
gka_25-cl-12.edgelist,100,468
gka_25-cl-13.edgelist,100,456
gka_25-cl-14.edgelist,100,466
gka_25-er-10.edgelist,100,458
gka_25-er-11.edgelist,100,517
gka_25-er-12.edgelist,100,460
gka_25-er-13.edgelist,100,495
gka_25-er-14.edgelist,100,483
gka_25-to-10.edgelist,100,388
gka_25-to-11.edgelist,100,419
gka_25-to-12.edgelist,100,379
gka_25-to-13.edgelist,100,396
gka_25-to-14.edgelist,100,399
gka_26-ba-10.edgelist,100,475
gka_26-ba-11.edgelist,100,475
gka_26-ba-12.edgelist,100,475
gka_26-ba-13.edgelist,100,475
gka_26-ba-14.edgelist,100,475
gka_26-cl-10.edgelist,100,460
gka_26-cl-11.edgelist,100,480
gka_26-cl-12.edgelist,100,489
gka_26-cl-13.edgelist,100,505
gka_26-cl-14.edgelist,100,476
gka_26-er-10.edgelist,100,456
gka_26-er-11.edgelist,100,517
gka_26-er-12.edgelist,100,460
gka_26-er-13.edgelist,100,495
gka_26-er-14.edgelist,100,481
gka_26-to-10.edgelist,100,386
gka_26-to-11.edgelist,100,430
gka_26-to-12.edgelist,100,378
gka_26-to-13.edgelist,100,405
gka_26-to-14.edgelist,100,408
gka_27-ba-10.edgelist,100,979
gka_27-ba-11.edgelist,100,979
gka_27-ba-12.edgelist,100,979
gka_27-ba-13.edgelist,100,979
gka_27-ba-14.edgelist,100,979
gka_27-cl-10.edgelist,100,1024
gka_27-cl-11.edgelist,100,1052
gka_27-cl-12.edgelist,100,1004
gka_27-cl-13.edgelist,100,1045
gka_27-cl-14.edgelist,100,980
gka_27-er-10.edgelist,100,976
gka_27-er-11.edgelist,100,1025
gka_27-er-12.edgelist,100,975
gka_27-er-13.edgelist,100,1020
gka_27-er-14.edgelist,100,1025
gka_27-to-10.edgelist,100,922
gka_27-to-11.edgelist,100,952
gka_27-to-12.edgelist,100,921
gka_27-to-13.edgelist,100,947
gka_27-to-14.edgelist,100,950
gka_28-ba-10.edgelist,100,1275
gka_28-ba-11.edgelist,100,1275
gka_28-ba-12.edgelist,100,1275
gka_28-ba-13.edgelist,100,1275
gka_28-ba-14.edgelist,100,1275
gka_28-cl-10.edgelist,100,1442
gka_28-cl-11.edgelist,100,1393
gka_28-cl-12.edgelist,100,1471
gka_28-cl-13.edgelist,100,1413
gka_28-cl-14.edgelist,100,1447
gka_28-er-10.edgelist,100,1368
gka_28-er-11.edgelist,100,1439
gka_28-er-12.edgelist,100,1396
gka_28-er-13.edgelist,100,1449
gka_28-er-14.edgelist,100,1432
gka_28-to-10.edgelist,100,1309
gka_28-to-11.edgelist,100,1365
gka_28-to-12.edgelist,100,1346
gka_28-to-13.edgelist,100,1388
gka_28-to-14.edgelist,100,1367
gka_29-ba-10.edgelist,100,1600
gka_29-ba-11.edgelist,100,1600
gka_29-ba-12.edgelist,100,1600
gka_29-ba-13.edgelist,100,1600
gka_29-ba-14.edgelist,100,1600
gka_29-cl-10.edgelist,100,1982
gka_29-cl-11.edgelist,100,2013
gka_29-cl-12.edgelist,100,1994
gka_29-cl-13.edgelist,100,1957
gka_29-cl-14.edgelist,100,1992
gka_29-er-10.edgelist,100,1962
gka_29-er-11.edgelist,100,2027
gka_29-er-12.edgelist,100,1987
gka_29-er-13.edgelist,100,2021
gka_29-er-14.edgelist,100,2023
gka_29-to-10.edgelist,100,1914
gka_29-to-11.edgelist,100,1970
gka_29-to-12.edgelist,100,1936
gka_29-to-13.edgelist,100,1965
gka_29-to-14.edgelist,100,1972
gka_3-ba-10.edgelist,70,264
gka_3-ba-11.edgelist,70,264
gka_3-ba-12.edgelist,70,264
gka_3-ba-13.edgelist,70,264
gka_3-ba-14.edgelist,70,264
gka_3-cl-10.edgelist,70,232
gka_3-cl-11.edgelist,70,224
gka_3-cl-12.edgelist,70,233
gka_3-cl-13.edgelist,70,229
gka_3-cl-14.edgelist,70,231
gka_3-er-10.edgelist,70,223
gka_3-er-11.edgelist,70,220
gka_3-er-12.edgelist,70,193
gka_3-er-13.edgelist,70,206
gka_3-er-14.edgelist,70,213
gka_3-to-10.edgelist,70,189
gka_3-to-11.edgelist,70,175
gka_3-to-12.edgelist,70,142
gka_3-to-13.edgelist,70,166
gka_3-to-14.edgelist,70,173
gka_30-ba-10.edgelist,100,1875
gka_30-ba-11.edgelist,100,1875
gka_30-ba-12.edgelist,100,1875
gka_30-ba-13.edgelist,100,1875
gka_30-ba-14.edgelist,100,1875
gka_30-cl-10.edgelist,100,2423
gka_30-cl-11.edgelist,100,2369
gka_30-cl-12.edgelist,100,2366
gka_30-cl-13.edgelist,100,2338
gka_30-cl-14.edgelist,100,2392
gka_30-er-10.edgelist,100,2411
gka_30-er-11.edgelist,100,2434
gka_30-er-12.edgelist,100,2391
gka_30-er-13.edgelist,100,2452
gka_30-er-14.edgelist,100,2445
gka_30-to-10.edgelist,100,2375
gka_30-to-11.edgelist,100,2395
gka_30-to-12.edgelist,100,2353
gka_30-to-13.edgelist,100,2418
gka_30-to-14.edgelist,100,2406
gka_31-ba-10.edgelist,100,2100
gka_31-ba-11.edgelist,100,2100
gka_31-ba-12.edgelist,100,2100
gka_31-ba-13.edgelist,100,2100
gka_31-ba-14.edgelist,100,2100
gka_31-cl-10.edgelist,100,2959
gka_31-cl-11.edgelist,100,2956
gka_31-cl-12.edgelist,100,2975
gka_31-cl-13.edgelist,100,2900
gka_31-cl-14.edgelist,100,2887
gka_31-er-10.edgelist,100,2963
gka_31-er-11.edgelist,100,2980
gka_31-er-12.edgelist,100,2914
gka_31-er-13.edgelist,100,2979
gka_31-er-14.edgelist,100,2966
gka_31-to-10.edgelist,100,2932
gka_31-to-11.edgelist,100,2946
gka_31-to-12.edgelist,100,2881
gka_31-to-13.edgelist,100,2953
gka_31-to-14.edgelist,100,2942
gka_32-ba-10.edgelist,100,2275
gka_32-ba-11.edgelist,100,2275
gka_32-ba-12.edgelist,100,2275
gka_32-ba-13.edgelist,100,2275
gka_32-ba-14.edgelist,100,2275
gka_32-cl-10.edgelist,100,3441
gka_32-cl-11.edgelist,100,3407
gka_32-cl-12.edgelist,100,3443
gka_32-cl-13.edgelist,100,3399
gka_32-cl-14.edgelist,100,3420
gka_32-er-10.edgelist,100,3456
gka_32-er-11.edgelist,100,3480
gka_32-er-12.edgelist,100,3399
gka_32-er-13.edgelist,100,3472
gka_32-er-14.edgelist,100,3445
gka_32-to-10.edgelist,100,3433
gka_32-to-11.edgelist,100,3457
gka_32-to-12.edgelist,100,3376
gka_32-to-13.edgelist,100,3457
gka_32-to-14.edgelist,100,3423
gka_33-ba-10.edgelist,100,2400
gka_33-ba-11.edgelist,100,2400
gka_33-ba-12.edgelist,100,2400
gka_33-ba-13.edgelist,100,2400
gka_33-ba-14.edgelist,100,2400
gka_33-cl-10.edgelist,100,3914
gka_33-cl-11.edgelist,100,3844
gka_33-cl-12.edgelist,100,3920
gka_33-cl-13.edgelist,100,3858
gka_33-cl-14.edgelist,100,3903
gka_33-er-10.edgelist,100,3949
gka_33-er-11.edgelist,100,3945
gka_33-er-12.edgelist,100,3890
gka_33-er-13.edgelist,100,3911
gka_33-er-14.edgelist,100,3881
gka_33-to-10.edgelist,100,3934
gka_33-to-11.edgelist,100,3925
gka_33-to-12.edgelist,100,3871
gka_33-to-13.edgelist,100,3898
gka_33-to-14.edgelist,100,3867
gka_34-ba-10.edgelist,100,2464
gka_34-ba-11.edgelist,100,2464
gka_34-ba-12.edgelist,100,2464
gka_34-ba-13.edgelist,100,2464
gka_34-ba-14.edgelist,100,2464
gka_34-cl-10.edgelist,100,4318
gka_34-cl-11.edgelist,100,4339
gka_34-cl-12.edgelist,100,4349
gka_34-cl-13.edgelist,100,4301
gka_34-cl-14.edgelist,100,4310
gka_34-er-10.edgelist,100,4368
gka_34-er-11.edgelist,100,4353
gka_34-er-12.edgelist,100,4332
gka_34-er-13.edgelist,100,4354
gka_34-er-14.edgelist,100,4336
gka_34-to-10.edgelist,100,4358
gka_34-to-11.edgelist,100,4341
gka_34-to-12.edgelist,100,4320
gka_34-to-13.edgelist,100,4343
gka_34-to-14.edgelist,100,4325
gka_35-ba-10.edgelist,100,2499
gka_35-ba-11.edgelist,100,2499
gka_35-ba-12.edgelist,100,2499
gka_35-ba-13.edgelist,100,2499
gka_35-ba-14.edgelist,100,2499
gka_35-cl-10.edgelist,100,4860
gka_35-cl-11.edgelist,100,4862
gka_35-cl-12.edgelist,100,4881
gka_35-cl-13.edgelist,100,4850
gka_35-cl-14.edgelist,100,4850
gka_35-er-10.edgelist,100,4896
gka_35-er-11.edgelist,100,4889
gka_35-er-12.edgelist,100,4898
gka_35-er-13.edgelist,100,4901
gka_35-er-14.edgelist,100,4896
gka_35-to-10.edgelist,100,4894
gka_35-to-11.edgelist,100,4887
gka_35-to-12.edgelist,100,4896
gka_35-to-13.edgelist,100,4898
gka_35-to-14.edgelist,100,4893
gka_4-ba-10.edgelist,80,304
gka_4-ba-11.edgelist,80,304
gka_4-ba-12.edgelist,80,304
gka_4-ba-13.edgelist,80,304
gka_4-ba-14.edgelist,80,304
gka_4-cl-10.edgelist,80,305
gka_4-cl-11.edgelist,80,262
gka_4-cl-12.edgelist,80,311
gka_4-cl-13.edgelist,80,300
gka_4-cl-14.edgelist,80,327
gka_4-er-10.edgelist,80,292
gka_4-er-11.edgelist,80,300
gka_4-er-12.edgelist,80,278
gka_4-er-13.edgelist,80,281
gka_4-er-14.edgelist,80,287
gka_4-to-10.edgelist,80,238
gka_4-to-11.edgelist,80,237
gka_4-to-12.edgelist,80,217
gka_4-to-13.edgelist,80,228
gka_4-to-14.edgelist,80,236
gka_5-ba-10.edgelist,50,225
gka_5-ba-11.edgelist,50,225
gka_5-ba-12.edgelist,50,225
gka_5-ba-13.edgelist,50,225
gka_5-ba-14.edgelist,50,225
gka_5-cl-10.edgelist,50,227
gka_5-cl-11.edgelist,50,233
gka_5-cl-12.edgelist,50,226
gka_5-cl-13.edgelist,50,225
gka_5-cl-14.edgelist,50,225
gka_5-er-10.edgelist,50,231
gka_5-er-11.edgelist,50,220
gka_5-er-12.edgelist,50,229
gka_5-er-13.edgelist,50,237
gka_5-er-14.edgelist,50,231
gka_5-to-10.edgelist,50,207
gka_5-to-11.edgelist,50,188
gka_5-to-12.edgelist,50,194
gka_5-to-13.edgelist,50,200
gka_5-to-14.edgelist,50,197
gka_6-ba-10.edgelist,30,144
gka_6-ba-11.edgelist,30,144
gka_6-ba-12.edgelist,30,144
gka_6-ba-13.edgelist,30,144
gka_6-ba-14.edgelist,30,144
gka_6-cl-10.edgelist,30,168
gka_6-cl-11.edgelist,30,156
gka_6-cl-12.edgelist,30,160
gka_6-cl-13.edgelist,30,165
gka_6-cl-14.edgelist,30,169
gka_6-er-10.edgelist,30,164
gka_6-er-11.edgelist,30,165
gka_6-er-12.edgelist,30,182
gka_6-er-13.edgelist,30,180
gka_6-er-14.edgelist,30,179
gka_6-to-10.edgelist,30,144
gka_6-to-11.edgelist,30,150
gka_6-to-12.edgelist,30,166
gka_6-to-13.edgelist,30,165
gka_6-to-14.edgelist,30,162
gka_7-ba-10.edgelist,30,176
gka_7-ba-11.edgelist,30,176
gka_7-ba-12.edgelist,30,176
gka_7-ba-13.edgelist,30,176
gka_7-ba-14.edgelist,30,176
gka_7-cl-10.edgelist,30,213
gka_7-cl-11.edgelist,30,203
gka_7-cl-12.edgelist,30,201
gka_7-cl-13.edgelist,30,213
gka_7-cl-14.edgelist,30,198
gka_7-er-10.edgelist,30,214
gka_7-er-11.edgelist,30,203
gka_7-er-12.edgelist,30,222
gka_7-er-13.edgelist,30,219
gka_7-er-14.edgelist,30,223
gka_7-to-10.edgelist,30,198
gka_7-to-11.edgelist,30,187
gka_7-to-12.edgelist,30,203
gka_7-to-13.edgelist,30,204
gka_7-to-14.edgelist,30,209
gka_8-ba-10.edgelist,100,384
gka_8-ba-11.edgelist,100,384
gka_8-ba-12.edgelist,100,384
gka_8-ba-13.edgelist,100,384
gka_8-ba-14.edgelist,100,384
gka_8-cl-10.edgelist,100,311
gka_8-cl-11.edgelist,100,271
gka_8-cl-12.edgelist,100,293
gka_8-cl-13.edgelist,100,307
gka_8-cl-14.edgelist,100,301
gka_8-er-10.edgelist,100,289
gka_8-er-11.edgelist,100,303
gka_8-er-12.edgelist,100,286
gka_8-er-13.edgelist,100,324
gka_8-er-14.edgelist,100,288
gka_8-to-10.edgelist,100,217
gka_8-to-11.edgelist,100,223
gka_8-to-12.edgelist,100,211
gka_8-to-13.edgelist,100,249
gka_8-to-14.edgelist,100,223
gka_9-ba-10.edgelist,20,100
gka_9-ba-11.edgelist,20,100
gka_9-ba-12.edgelist,20,100
gka_9-ba-13.edgelist,20,100
gka_9-ba-14.edgelist,20,100
gka_9-cl-10.edgelist,20,179
gka_9-cl-11.edgelist,20,179
gka_9-cl-12.edgelist,20,178
gka_9-cl-13.edgelist,20,177
gka_9-cl-14.edgelist,20,176
gka_9-er-10.edgelist,20,187
gka_9-er-11.edgelist,20,185
gka_9-er-12.edgelist,20,188
gka_9-er-13.edgelist,20,187
gka_9-er-14.edgelist,20,187
gka_9-to-10.edgelist,20,185
gka_9-to-11.edgelist,20,184
gka_9-to-12.edgelist,20,186
gka_9-to-13.edgelist,20,184
gka_9-to-14.edgelist,20,184
j10-ba-10.edgelist,57,162
j10-ba-11.edgelist,57,162
j10-ba-12.edgelist,57,162
j10-ba-13.edgelist,57,162
j10-ba-14.edgelist,57,162
j10-cl-10.edgelist,57,108
j10-cl-11.edgelist,57,111
j10-cl-12.edgelist,57,114
j10-cl-13.edgelist,57,108
j10-cl-14.edgelist,57,110
j10-er-10.edgelist,57,128
j10-er-11.edgelist,57,114
j10-er-12.edgelist,57,110
j10-er-13.edgelist,57,107
j10-er-14.edgelist,57,117
j10-to-10.edgelist,57,73
j10-to-11.edgelist,57,67
j10-to-12.edgelist,57,57
j10-to-13.edgelist,57,60
j10-to-14.edgelist,57,65
j11-ba-10.edgelist,51,230
j11-ba-11.edgelist,51,230
j11-ba-12.edgelist,51,230
j11-ba-13.edgelist,51,230
j11-ba-14.edgelist,51,230
j11-cl-10.edgelist,51,216
j11-cl-11.edgelist,51,214
j11-cl-12.edgelist,51,212
j11-cl-13.edgelist,51,201
j11-cl-14.edgelist,51,197
j11-er-10.edgelist,51,210
j11-er-11.edgelist,51,195
j11-er-12.edgelist,51,202
j11-er-13.edgelist,51,222
j11-er-14.edgelist,51,222
j11-to-10.edgelist,51,119
j11-to-11.edgelist,51,123
j11-to-12.edgelist,51,121
j11-to-13.edgelist,51,134
j11-to-14.edgelist,51,134
j13-ba-10.edgelist,78,225
j13-ba-11.edgelist,78,225
j13-ba-12.edgelist,78,225
j13-ba-13.edgelist,78,225
j13-ba-14.edgelist,78,225
j13-cl-10.edgelist,78,192
j13-cl-11.edgelist,78,183
j13-cl-12.edgelist,78,225
j13-cl-13.edgelist,78,185
j13-cl-14.edgelist,78,200
j13-er-10.edgelist,78,205
j13-er-11.edgelist,78,201
j13-er-12.edgelist,78,193
j13-er-13.edgelist,78,210
j13-er-14.edgelist,78,199
j13-to-10.edgelist,78,117
j13-to-11.edgelist,78,113
j13-to-12.edgelist,78,124
j13-to-13.edgelist,78,113
j13-to-14.edgelist,78,116
j14-ba-10.edgelist,72,140
j14-ba-11.edgelist,72,140
j14-ba-12.edgelist,72,140
j14-ba-13.edgelist,72,140
j14-ba-14.edgelist,72,140
j14-cl-10.edgelist,72,107
j14-cl-11.edgelist,72,97
j14-cl-12.edgelist,72,105
j14-cl-13.edgelist,72,90
j14-cl-14.edgelist,72,93
j14-er-10.edgelist,72,93
j14-er-11.edgelist,72,95
j14-er-12.edgelist,72,88
j14-er-13.edgelist,72,101
j14-er-14.edgelist,72,108
j14-to-10.edgelist,72,51
j14-to-11.edgelist,72,54
j14-to-12.edgelist,72,51
j14-to-13.edgelist,72,64
j14-to-14.edgelist,72,56
j15-ba-10.edgelist,45,86
j15-ba-11.edgelist,45,86
j15-ba-12.edgelist,45,86
j15-ba-13.edgelist,45,86
j15-ba-14.edgelist,45,86
j15-cl-10.edgelist,45,41
j15-cl-11.edgelist,45,44
j15-cl-12.edgelist,45,37
j15-cl-13.edgelist,45,45
j15-cl-14.edgelist,45,42
j15-er-10.edgelist,45,66
j15-er-11.edgelist,45,44
j15-er-12.edgelist,45,44
j15-er-13.edgelist,45,51
j15-er-14.edgelist,45,53
j15-to-10.edgelist,45,37
j15-to-11.edgelist,45,28
j15-to-12.edgelist,45,26
j15-to-13.edgelist,45,32
j15-to-14.edgelist,45,30
j16-ba-10.edgelist,14,13
j16-ba-11.edgelist,14,13
j16-ba-12.edgelist,14,13
j16-ba-13.edgelist,14,13
j16-ba-14.edgelist,14,13
j16-cl-10.edgelist,14,10
j16-cl-11.edgelist,14,9
j16-cl-12.edgelist,14,9
j16-cl-13.edgelist,14,10
j16-cl-14.edgelist,14,6
j16-er-10.edgelist,14,9
j16-er-11.edgelist,14,13
j16-er-12.edgelist,14,13
j16-er-13.edgelist,14,3
j16-er-14.edgelist,14,11
j16-to-10.edgelist,14,5
j16-to-11.edgelist,14,4
j16-to-12.edgelist,14,5
j16-to-13.edgelist,14,2
j16-to-14.edgelist,14,6
j17-ba-10.edgelist,81,308
j17-ba-11.edgelist,81,308
j17-ba-12.edgelist,81,308
j17-ba-13.edgelist,81,308
j17-ba-14.edgelist,81,308
j17-cl-10.edgelist,81,312
j17-cl-11.edgelist,81,319
j17-cl-12.edgelist,81,331
j17-cl-13.edgelist,81,303
j17-cl-14.edgelist,81,296
j17-er-10.edgelist,81,302
j17-er-11.edgelist,81,318
j17-er-12.edgelist,81,292
j17-er-13.edgelist,81,299
j17-er-14.edgelist,81,304
j17-to-10.edgelist,81,198
j17-to-11.edgelist,81,196
j17-to-12.edgelist,81,178
j17-to-13.edgelist,81,184
j17-to-14.edgelist,81,180
j18-ba-10.edgelist,73,340
j18-ba-11.edgelist,73,340
j18-ba-12.edgelist,73,340
j18-ba-13.edgelist,73,340
j18-ba-14.edgelist,73,340
j18-cl-10.edgelist,73,278
j18-cl-11.edgelist,73,306
j18-cl-12.edgelist,73,288
j18-cl-13.edgelist,73,282
j18-cl-14.edgelist,73,279
j18-er-10.edgelist,73,285
j18-er-11.edgelist,73,277
j18-er-12.edgelist,73,281
j18-er-13.edgelist,73,282
j18-er-14.edgelist,73,294
j18-to-10.edgelist,73,185
j18-to-11.edgelist,73,172
j18-to-12.edgelist,73,176
j18-to-13.edgelist,73,182
j18-to-14.edgelist,73,195
j19-ba-10.edgelist,101,198
j19-ba-11.edgelist,101,198
j19-ba-12.edgelist,101,198
j19-ba-13.edgelist,101,198
j19-ba-14.edgelist,101,198
j19-cl-10.edgelist,101,175
j19-cl-11.edgelist,101,178
j19-cl-12.edgelist,101,165
j19-cl-13.edgelist,101,163
j19-cl-14.edgelist,101,179
j19-er-10.edgelist,101,151
j19-er-11.edgelist,101,166
j19-er-12.edgelist,101,165
j19-er-13.edgelist,101,172
j19-er-14.edgelist,101,171
j19-to-10.edgelist,101,77
j19-to-11.edgelist,101,98
j19-to-12.edgelist,101,86
j19-to-13.edgelist,101,94
j19-to-14.edgelist,101,93
j20-ba-10.edgelist,241,714
j20-ba-11.edgelist,241,714
j20-ba-12.edgelist,241,714
j20-ba-13.edgelist,241,714
j20-ba-14.edgelist,241,714
j20-cl-10.edgelist,241,644
j20-cl-11.edgelist,241,642
j20-cl-12.edgelist,241,662
j20-cl-13.edgelist,241,653
j20-cl-14.edgelist,241,640
j20-er-10.edgelist,241,658
j20-er-11.edgelist,241,657
j20-er-12.edgelist,241,606
j20-er-13.edgelist,241,640
j20-er-14.edgelist,241,626
j20-to-10.edgelist,241,333
j20-to-11.edgelist,241,343
j20-to-12.edgelist,241,317
j20-to-13.edgelist,241,322
j20-to-14.edgelist,241,313
j21-ba-10.edgelist,33,116
j21-ba-11.edgelist,33,116
j21-ba-12.edgelist,33,116
j21-ba-13.edgelist,33,116
j21-ba-14.edgelist,33,116
j21-cl-10.edgelist,33,99
j21-cl-11.edgelist,33,96
j21-cl-12.edgelist,33,91
j21-cl-13.edgelist,33,76
j21-cl-14.edgelist,33,98
j21-er-10.edgelist,33,108
j21-er-11.edgelist,33,97
j21-er-12.edgelist,33,91
j21-er-13.edgelist,33,107
j21-er-14.edgelist,33,95
j21-to-10.edgelist,33,80
j21-to-11.edgelist,33,78
j21-to-12.edgelist,33,66
j21-to-13.edgelist,33,82
j21-to-14.edgelist,33,68
j22-ba-10.edgelist,76,420
j22-ba-11.edgelist,76,420
j22-ba-12.edgelist,76,420
j22-ba-13.edgelist,76,420
j22-ba-14.edgelist,76,420
j22-cl-10.edgelist,76,387
j22-cl-11.edgelist,76,380
j22-cl-12.edgelist,76,400
j22-cl-13.edgelist,76,364
j22-cl-14.edgelist,76,363
j22-er-10.edgelist,76,362
j22-er-11.edgelist,76,370
j22-er-12.edgelist,76,370
j22-er-13.edgelist,76,382
j22-er-14.edgelist,76,392
j22-to-10.edgelist,76,225
j22-to-11.edgelist,76,239
j22-to-12.edgelist,76,211
j22-to-13.edgelist,76,238
j22-to-14.edgelist,76,241
j23-ba-10.edgelist,76,355
j23-ba-11.edgelist,76,355
j23-ba-12.edgelist,76,355
j23-ba-13.edgelist,76,355
j23-ba-14.edgelist,76,355
j23-cl-10.edgelist,76,368
j23-cl-11.edgelist,76,372
j23-cl-12.edgelist,76,369
j23-cl-13.edgelist,76,367
j23-cl-14.edgelist,76,347
j23-er-10.edgelist,76,339
j23-er-11.edgelist,76,352
j23-er-12.edgelist,76,347
j23-er-13.edgelist,76,358
j23-er-14.edgelist,76,366
j23-to-10.edgelist,76,245
j23-to-11.edgelist,76,252
j23-to-12.edgelist,76,239
j23-to-13.edgelist,76,275
j23-to-14.edgelist,76,270
j24-ba-10.edgelist,150,441
j24-ba-11.edgelist,150,441
j24-ba-12.edgelist,150,441
j24-ba-13.edgelist,150,441
j24-ba-14.edgelist,150,441
j24-cl-10.edgelist,150,368
j24-cl-11.edgelist,150,391
j24-cl-12.edgelist,150,382
j24-cl-13.edgelist,150,391
j24-cl-14.edgelist,150,351
j24-er-10.edgelist,150,377
j24-er-11.edgelist,150,392
j24-er-12.edgelist,150,367
j24-er-13.edgelist,150,392
j24-er-14.edgelist,150,386
j24-to-10.edgelist,150,202
j24-to-11.edgelist,150,224
j24-to-12.edgelist,150,188
j24-to-13.edgelist,150,194
j24-to-14.edgelist,150,201
j25-ba-10.edgelist,14,13
j25-ba-11.edgelist,14,13
j25-ba-12.edgelist,14,13
j25-ba-13.edgelist,14,13
j25-ba-14.edgelist,14,13
j25-cl-10.edgelist,14,15
j25-cl-11.edgelist,14,12
j25-cl-12.edgelist,14,14
j25-cl-13.edgelist,14,13
j25-cl-14.edgelist,14,12
j25-er-10.edgelist,14,14
j25-er-11.edgelist,14,16
j25-er-12.edgelist,14,18
j25-er-13.edgelist,14,11
j25-er-14.edgelist,14,17
j25-to-10.edgelist,14,8
j25-to-11.edgelist,14,6
j25-to-12.edgelist,14,5
j25-to-13.edgelist,14,6
j25-to-14.edgelist,14,10
j26-ba-10.edgelist,65,186
j26-ba-11.edgelist,65,186
j26-ba-12.edgelist,65,186
j26-ba-13.edgelist,65,186
j26-ba-14.edgelist,65,186
