dataset,vertices,edges
gka_2-cl-5.edgelist,60,183
gka_2-cl-6.edgelist,60,168
gka_2-cl-7.edgelist,60,152
gka_2-cl-8.edgelist,60,176
gka_2-cl-9.edgelist,60,144
gka_2-er-5.edgelist,60,184
gka_2-er-6.edgelist,60,179
gka_2-er-7.edgelist,60,179
gka_2-er-8.edgelist,60,152
gka_2-er-9.edgelist,60,186
gka_2-to-5.edgelist,60,138
gka_2-to-6.edgelist,60,130
gka_2-to-7.edgelist,60,131
gka_2-to-8.edgelist,60,107
gka_2-to-9.edgelist,60,134
gka_20-ba-5.edgelist,50,544
gka_20-ba-6.edgelist,50,544
gka_20-ba-7.edgelist,50,544
gka_20-ba-8.edgelist,50,544
gka_20-ba-9.edgelist,50,544
gka_20-cl-5.edgelist,50,727
gka_20-cl-6.edgelist,50,706
gka_20-cl-7.edgelist,50,715
gka_20-cl-8.edgelist,50,754
gka_20-cl-9.edgelist,50,748
gka_20-er-5.edgelist,50,776
gka_20-er-6.edgelist,50,763
gka_20-er-7.edgelist,50,776
gka_20-er-8.edgelist,50,778
gka_20-er-9.edgelist,50,769
gka_20-to-5.edgelist,50,757
gka_20-to-6.edgelist,50,745
gka_20-to-7.edgelist,50,756
gka_20-to-8.edgelist,50,762
gka_20-to-9.edgelist,50,750
gka_21-ba-5.edgelist,60,576
gka_21-ba-6.edgelist,60,576
gka_21-ba-7.edgelist,60,576
gka_21-ba-8.edgelist,60,576
gka_21-ba-9.edgelist,60,576
gka_21-cl-5.edgelist,60,664
gka_21-cl-6.edgelist,60,644
gka_21-cl-7.edgelist,60,629
gka_21-cl-8.edgelist,60,728
gka_21-cl-9.edgelist,60,675
gka_21-er-5.edgelist,60,728
gka_21-er-6.edgelist,60,732
gka_21-er-7.edgelist,60,729
gka_21-er-8.edgelist,60,695
gka_21-er-9.edgelist,60,692
gka_21-to-5.edgelist,60,695
gka_21-to-6.edgelist,60,689
gka_21-to-7.edgelist,60,692
gka_21-to-8.edgelist,60,654
gka_21-to-9.edgelist,60,653
gka_22-ba-5.edgelist,70,649
gka_22-ba-6.edgelist,70,649
gka_22-ba-7.edgelist,70,649
gka_22-ba-8.edgelist,70,649
gka_22-ba-9.edgelist,70,649
gka_22-cl-5.edgelist,70,651
gka_22-cl-6.edgelist,70,694
gka_22-cl-7.edgelist,70,687
gka_22-cl-8.edgelist,70,765
gka_22-cl-9.edgelist,70,730
gka_22-er-5.edgelist,70,727
gka_22-er-6.edgelist,70,741
gka_22-er-7.edgelist,70,770
gka_22-er-8.edgelist,70,722
gka_22-er-9.edgelist,70,716
gka_22-to-5.edgelist,70,678
gka_22-to-6.edgelist,70,699
gka_22-to-7.edgelist,70,710
gka_22-to-8.edgelist,70,658
gka_22-to-9.edgelist,70,668
gka_23-ba-5.edgelist,80,639
gka_23-ba-6.edgelist,80,639
gka_23-ba-7.edgelist,80,639
gka_23-ba-8.edgelist,80,639
gka_23-ba-9.edgelist,80,639
gka_23-cl-5.edgelist,80,622
gka_23-cl-6.edgelist,80,585
gka_23-cl-7.edgelist,80,617
gka_23-cl-8.edgelist,80,652
gka_23-cl-9.edgelist,80,613
gka_23-er-5.edgelist,80,641
gka_23-er-6.edgelist,80,661
gka_23-er-7.edgelist,80,673
gka_23-er-8.edgelist,80,653
gka_23-er-9.edgelist,80,670
gka_23-to-5.edgelist,80,582
gka_23-to-6.edgelist,80,599
gka_23-to-7.edgelist,80,609
gka_23-to-8.edgelist,80,577
gka_23-to-9.edgelist,80,617
gka_24-ba-5.edgelist,90,425
gka_24-ba-6.edgelist,90,425
gka_24-ba-7.edgelist,90,425
gka_24-ba-8.edgelist,90,425
gka_24-ba-9.edgelist,90,425
gka_24-cl-5.edgelist,90,392
gka_24-cl-6.edgelist,90,372
gka_24-cl-7.edgelist,90,349
gka_24-cl-8.edgelist,90,407
gka_24-cl-9.edgelist,90,381
gka_24-er-5.edgelist,90,383
gka_24-er-6.edgelist,90,423
gka_24-er-7.edgelist,90,403
gka_24-er-8.edgelist,90,383
gka_24-er-9.edgelist,90,440
gka_24-to-5.edgelist,90,316
gka_24-to-6.edgelist,90,341
gka_24-to-7.edgelist,90,341
gka_24-to-8.edgelist,90,311
gka_24-to-9.edgelist,90,367
gka_25-ba-5.edgelist,100,475
gka_25-ba-6.edgelist,100,475
gka_25-ba-7.edgelist,100,475
gka_25-ba-8.edgelist,100,475
gka_25-ba-9.edgelist,100,475
gka_25-cl-5.edgelist,100,446
gka_25-cl-6.edgelist,100,483
gka_25-cl-7.edgelist,100,474
gka_25-cl-8.edgelist,100,511
gka_25-cl-9.edgelist,100,480
gka_25-er-5.edgelist,100,474
gka_25-er-6.edgelist,100,518
gka_25-er-7.edgelist,100,495
gka_25-er-8.edgelist,100,479
gka_25-er-9.edgelist,100,541
gka_25-to-5.edgelist,100,401
gka_25-to-6.edgelist,100,426
gka_25-to-7.edgelist,100,400
gka_25-to-8.edgelist,100,399
gka_25-to-9.edgelist,100,456
gka_26-ba-5.edgelist,100,475
gka_26-ba-6.edgelist,100,475
gka_26-ba-7.edgelist,100,475
gka_26-ba-8.edgelist,100,475
gka_26-ba-9.edgelist,100,475
gka_26-cl-5.edgelist,100,457
gka_26-cl-6.edgelist,100,419
gka_26-cl-7.edgelist,100,478
gka_26-cl-8.edgelist,100,501
gka_26-cl-9.edgelist,100,448
gka_26-er-5.edgelist,100,473
gka_26-er-6.edgelist,100,517
gka_26-er-7.edgelist,100,494
gka_26-er-8.edgelist,100,479
gka_26-er-9.edgelist,100,541
gka_26-to-5.edgelist,100,401
gka_26-to-6.edgelist,100,434
gka_26-to-7.edgelist,100,419
gka_26-to-8.edgelist,100,393
gka_26-to-9.edgelist,100,467
gka_27-ba-5.edgelist,100,979
gka_27-ba-6.edgelist,100,979
gka_27-ba-7.edgelist,100,979
gka_27-ba-8.edgelist,100,979
gka_27-ba-9.edgelist,100,979
gka_27-cl-5.edgelist,100,980
gka_27-cl-6.edgelist,100,935
gka_27-cl-7.edgelist,100,999
gka_27-cl-8.edgelist,100,1010
gka_27-cl-9.edgelist,100,1007
gka_27-er-5.edgelist,100,1005
gka_27-er-6.edgelist,100,1023
gka_27-er-7.edgelist,100,1065
gka_27-er-8.edgelist,100,1037
gka_27-er-9.edgelist,100,1055
gka_27-to-5.edgelist,100,942
gka_27-to-6.edgelist,100,964
gka_27-to-7.edgelist,100,988
gka_27-to-8.edgelist,100,953
gka_27-to-9.edgelist,100,978
gka_28-ba-5.edgelist,100,1275
gka_28-ba-6.edgelist,100,1275
gka_28-ba-7.edgelist,100,1275
gka_28-ba-8.edgelist,100,1275
gka_28-ba-9.edgelist,100,1275
gka_28-cl-5.edgelist,100,1413
gka_28-cl-6.edgelist,100,1376
gka_28-cl-7.edgelist,100,1362
gka_28-cl-8.edgelist,100,1359
gka_28-cl-9.edgelist,100,1411
gka_28-er-5.edgelist,100,1422
gka_28-er-6.edgelist,100,1408
gka_28-er-7.edgelist,100,1506
gka_28-er-8.edgelist,100,1413
gka_28-er-9.edgelist,100,1438
gka_28-to-5.edgelist,100,1364
gka_28-to-6.edgelist,100,1357
gka_28-to-7.edgelist,100,1449
gka_28-to-8.edgelist,100,1346
gka_28-to-9.edgelist,100,1383
gka_29-ba-5.edgelist,100,1600
gka_29-ba-6.edgelist,100,1600
gka_29-ba-7.edgelist,100,1600
gka_29-ba-8.edgelist,100,1600
gka_29-ba-9.edgelist,100,1600
gka_29-cl-5.edgelist,100,1965
gka_29-cl-6.edgelist,100,1935
gka_29-cl-7.edgelist,100,1980
gka_29-cl-8.edgelist,100,1976
gka_29-cl-9.edgelist,100,1943
gka_29-er-5.edgelist,100,1992
gka_29-er-6.edgelist,100,1971
gka_29-er-7.edgelist,100,2077
gka_29-er-8.edgelist,100,1992
gka_29-er-9.edgelist,100,2023
gka_29-to-5.edgelist,100,1942
gka_29-to-6.edgelist,100,1934
gka_29-to-7.edgelist,100,2030
gka_29-to-8.edgelist,100,1938
gka_29-to-9.edgelist,100,1972
gka_3-ba-5.edgelist,70,264
gka_3-ba-6.edgelist,70,264
gka_3-ba-7.edgelist,70,264
gka_3-ba-8.edgelist,70,264
gka_3-ba-9.edgelist,70,264
gka_3-cl-5.edgelist,70,194
gka_3-cl-6.edgelist,70,205
gka_3-cl-7.edgelist,70,213
gka_3-cl-8.edgelist,70,248
gka_3-cl-9.edgelist,70,199
gka_3-er-5.edgelist,70,217
gka_3-er-6.edgelist,70,232
gka_3-er-7.edgelist,70,234
gka_3-er-8.edgelist,70,202
gka_3-er-9.edgelist,70,250
gka_3-to-5.edgelist,70,183
gka_3-to-6.edgelist,70,178
gka_3-to-7.edgelist,70,191
gka_3-to-8.edgelist,70,150
gka_3-to-9.edgelist,70,201
gka_30-ba-5.edgelist,100,1875
gka_30-ba-6.edgelist,100,1875
gka_30-ba-7.edgelist,100,1875
gka_30-ba-8.edgelist,100,1875
gka_30-ba-9.edgelist,100,1875
gka_30-cl-5.edgelist,100,2347
gka_30-cl-6.edgelist,100,2390
gka_30-cl-7.edgelist,100,2353
gka_30-cl-8.edgelist,100,2343
gka_30-cl-9.edgelist,100,2360
gka_30-er-5.edgelist,100,2419
gka_30-er-6.edgelist,100,2378
gka_30-er-7.edgelist,100,2467
gka_30-er-8.edgelist,100,2431
gka_30-er-9.edgelist,100,2419
gka_30-to-5.edgelist,100,2382
gka_30-to-6.edgelist,100,2347
gka_30-to-7.edgelist,100,2432
gka_30-to-8.edgelist,100,2397
gka_30-to-9.edgelist,100,2385
gka_31-ba-5.edgelist,100,2100
gka_31-ba-6.edgelist,100,2100
gka_31-ba-7.edgelist,100,2100
gka_31-ba-8.edgelist,100,2100
gka_31-ba-9.edgelist,100,2100
gka_31-cl-5.edgelist,100,2938
gka_31-cl-6.edgelist,100,2906
gka_31-cl-7.edgelist,100,2861
gka_31-cl-8.edgelist,100,2904
gka_31-cl-9.edgelist,100,2851
gka_31-er-5.edgelist,100,2930
gka_31-er-6.edgelist,100,2904
gka_31-er-7.edgelist,100,2977
gka_31-er-8.edgelist,100,2983
gka_31-er-9.edgelist,100,2963
gka_31-to-5.edgelist,100,2900
gka_31-to-6.edgelist,100,2877
gka_31-to-7.edgelist,100,2945
gka_31-to-8.edgelist,100,2952
gka_31-to-9.edgelist,100,2935
gka_32-ba-5.edgelist,100,2275
gka_32-ba-6.edgelist,100,2275
gka_32-ba-7.edgelist,100,2275
gka_32-ba-8.edgelist,100,2275
gka_32-ba-9.edgelist,100,2275
gka_32-cl-5.edgelist,100,3403
gka_32-cl-6.edgelist,100,3390
gka_32-cl-7.edgelist,100,3367
gka_32-cl-8.edgelist,100,3399
gka_32-cl-9.edgelist,100,3371
gka_32-er-5.edgelist,100,3448
gka_32-er-6.edgelist,100,3426
gka_32-er-7.edgelist,100,3432
gka_32-er-8.edgelist,100,3461
gka_32-er-9.edgelist,100,3422
gka_32-to-5.edgelist,100,3425
gka_32-to-6.edgelist,100,3407
gka_32-to-7.edgelist,100,3413
gka_32-to-8.edgelist,100,3443
gka_32-to-9.edgelist,100,3403
gka_33-ba-5.edgelist,100,2400
gka_33-ba-6.edgelist,100,2400
gka_33-ba-7.edgelist,100,2400
gka_33-ba-8.edgelist,100,2400
gka_33-ba-9.edgelist,100,2400
gka_33-cl-5.edgelist,100,3856
gka_33-cl-6.edgelist,100,3828
gka_33-cl-7.edgelist,100,3842
gka_33-cl-8.edgelist,100,3849
gka_33-cl-9.edgelist,100,3786
gka_33-er-5.edgelist,100,3941
gka_33-er-6.edgelist,100,3890
gka_33-er-7.edgelist,100,3899
gka_33-er-8.edgelist,100,3921
gka_33-er-9.edgelist,100,3927
gka_33-to-5.edgelist,100,3921
gka_33-to-6.edgelist,100,3875
gka_33-to-7.edgelist,100,3880
gka_33-to-8.edgelist,100,3903
gka_33-to-9.edgelist,100,3909
gka_34-ba-5.edgelist,100,2464
gka_34-ba-6.edgelist,100,2464
gka_34-ba-7.edgelist,100,2464
gka_34-ba-8.edgelist,100,2464
gka_34-ba-9.edgelist,100,2464
gka_34-cl-5.edgelist,100,4313
gka_34-cl-6.edgelist,100,4308
gka_34-cl-7.edgelist,100,4264
gka_34-cl-8.edgelist,100,4282
gka_34-cl-9.edgelist,100,4247
gka_34-er-5.edgelist,100,4325
gka_34-er-6.edgelist,100,4323
gka_34-er-7.edgelist,100,4345
gka_34-er-8.edgelist,100,4324
gka_34-er-9.edgelist,100,4327
gka_34-to-5.edgelist,100,4309
gka_34-to-6.edgelist,100,4313
gka_34-to-7.edgelist,100,4333
gka_34-to-8.edgelist,100,4313
gka_34-to-9.edgelist,100,4317
gka_35-ba-5.edgelist,100,2499
gka_35-ba-6.edgelist,100,2499
gka_35-ba-7.edgelist,100,2499
gka_35-ba-8.edgelist,100,2499
gka_35-ba-9.edgelist,100,2499
gka_35-cl-5.edgelist,100,4851
gka_35-cl-6.edgelist,100,4839
gka_35-cl-7.edgelist,100,4839
gka_35-cl-8.edgelist,100,4840
gka_35-cl-9.edgelist,100,4836
gka_35-er-5.edgelist,100,4898
gka_35-er-6.edgelist,100,4887
gka_35-er-7.edgelist,100,4900
gka_35-er-8.edgelist,100,4893
gka_35-er-9.edgelist,100,4904
gka_35-to-5.edgelist,100,4892
gka_35-to-6.edgelist,100,4885
gka_35-to-7.edgelist,100,4897
gka_35-to-8.edgelist,100,4891
gka_35-to-9.edgelist,100,4901
gka_4-ba-5.edgelist,80,304
gka_4-ba-6.edgelist,80,304
gka_4-ba-7.edgelist,80,304
gka_4-ba-8.edgelist,80,304
gka_4-ba-9.edgelist,80,304
gka_4-cl-5.edgelist,80,274
gka_4-cl-6.edgelist,80,282
gka_4-cl-7.edgelist,80,282
gka_4-cl-8.edgelist,80,332
gka_4-cl-9.edgelist,80,294
gka_4-er-5.edgelist,80,301
gka_4-er-6.edgelist,80,317
gka_4-er-7.edgelist,80,311
gka_4-er-8.edgelist,80,279
gka_4-er-9.edgelist,80,336
gka_4-to-5.edgelist,80,248
gka_4-to-6.edgelist,80,258
gka_4-to-7.edgelist,80,247
gka_4-to-8.edgelist,80,218
gka_4-to-9.edgelist,80,277
gka_5-ba-5.edgelist,50,225
gka_5-ba-6.edgelist,50,225
gka_5-ba-7.edgelist,50,225
gka_5-ba-8.edgelist,50,225
gka_5-ba-9.edgelist,50,225
gka_5-cl-5.edgelist,50,200
gka_5-cl-6.edgelist,50,215
gka_5-cl-7.edgelist,50,217
gka_5-cl-8.edgelist,50,234
gka_5-cl-9.edgelist,50,224
gka_5-er-5.edgelist,50,252
gka_5-er-6.edgelist,50,248
gka_5-er-7.edgelist,50,252
gka_5-er-8.edgelist,50,222
gka_5-er-9.edgelist,50,257
gka_5-to-5.edgelist,50,213
gka_5-to-6.edgelist,50,213
gka_5-to-7.edgelist,50,211
gka_5-to-8.edgelist,50,175
gka_5-to-9.edgelist,50,229
gka_6-ba-5.edgelist,30,144
gka_6-ba-6.edgelist,30,144
gka_6-ba-7.edgelist,30,144
gka_6-ba-8.edgelist,30,144
gka_6-ba-9.edgelist,30,144
gka_6-cl-5.edgelist,30,161
gka_6-cl-6.edgelist,30,156
gka_6-cl-7.edgelist,30,157
gka_6-cl-8.edgelist,30,177
gka_6-cl-9.edgelist,30,152
gka_6-er-5.edgelist,30,169
gka_6-er-6.edgelist,30,172
gka_6-er-7.edgelist,30,194
gka_6-er-8.edgelist,30,175
gka_6-er-9.edgelist,30,190
gka_6-to-5.edgelist,30,147
gka_6-to-6.edgelist,30,158
gka_6-to-7.edgelist,30,163
gka_6-to-8.edgelist,30,152
gka_6-to-9.edgelist,30,173
gka_7-ba-5.edgelist,30,176
gka_7-ba-6.edgelist,30,176
gka_7-ba-7.edgelist,30,176
gka_7-ba-8.edgelist,30,176
gka_7-ba-9.edgelist,30,176
gka_7-cl-5.edgelist,30,203
gka_7-cl-6.edgelist,30,206
gka_7-cl-7.edgelist,30,190
gka_7-cl-8.edgelist,30,220
gka_7-cl-9.edgelist,30,188
gka_7-er-5.edgelist,30,205
gka_7-er-6.edgelist,30,211
gka_7-er-7.edgelist,30,233
gka_7-er-8.edgelist,30,207
gka_7-er-9.edgelist,30,222
gka_7-to-5.edgelist,30,188
gka_7-to-6.edgelist,30,198
gka_7-to-7.edgelist,30,208
gka_7-to-8.edgelist,30,192
gka_7-to-9.edgelist,30,207
gka_8-ba-5.edgelist,100,384
gka_8-ba-6.edgelist,100,384
gka_8-ba-7.edgelist,100,384
gka_8-ba-8.edgelist,100,384
gka_8-ba-9.edgelist,100,384
gka_8-cl-5.edgelist,100,309
gka_8-cl-6.edgelist,100,276
gka_8-cl-7.edgelist,100,272
gka_8-cl-8.edgelist,100,318
gka_8-cl-9.edgelist,100,285
gka_8-er-5.edgelist,100,294
gka_8-er-6.edgelist,100,321
gka_8-er-7.edgelist,100,321
gka_8-er-8.edgelist,100,284
gka_8-er-9.edgelist,100,343
gka_8-to-5.edgelist,100,220
gka_8-to-6.edgelist,100,249
gka_8-to-7.edgelist,100,245
gka_8-to-8.edgelist,100,208
gka_8-to-9.edgelist,100,263
gka_9-ba-5.edgelist,20,100
gka_9-ba-6.edgelist,20,100
gka_9-ba-7.edgelist,20,100
gka_9-ba-8.edgelist,20,100
gka_9-ba-9.edgelist,20,100
gka_9-cl-5.edgelist,20,177
gka_9-cl-6.edgelist,20,173
gka_9-cl-7.edgelist,20,179
gka_9-cl-8.edgelist,20,184
gka_9-cl-9.edgelist,20,180
gka_9-er-5.edgelist,20,186
gka_9-er-6.edgelist,20,189
gka_9-er-7.edgelist,20,186
gka_9-er-8.edgelist,20,187
gka_9-er-9.edgelist,20,185
gka_9-to-5.edgelist,20,180
gka_9-to-6.edgelist,20,187
gka_9-to-7.edgelist,20,183
gka_9-to-8.edgelist,20,185
gka_9-to-9.edgelist,20,182
j10-ba-5.edgelist,57,162
j10-ba-6.edgelist,57,162
j10-ba-7.edgelist,57,162
j10-ba-8.edgelist,57,162
j10-ba-9.edgelist,57,162
j10-cl-5.edgelist,57,133
j10-cl-6.edgelist,57,108
j10-cl-7.edgelist,57,114
j10-cl-8.edgelist,57,131
j10-cl-9.edgelist,57,116
j10-er-5.edgelist,57,133
j10-er-6.edgelist,57,133
j10-er-7.edgelist,57,134
j10-er-8.edgelist,57,103
j10-er-9.edgelist,57,135
j10-to-5.edgelist,57,74
j10-to-6.edgelist,57,64
j10-to-7.edgelist,57,72
j10-to-8.edgelist,57,60
j10-to-9.edgelist,57,70
j11-ba-5.edgelist,51,230
j11-ba-6.edgelist,51,230
j11-ba-7.edgelist,51,230
j11-ba-8.edgelist,51,230
j11-ba-9.edgelist,51,230
j11-cl-5.edgelist,51,193
j11-cl-6.edgelist,51,182
j11-cl-7.edgelist,51,198
j11-cl-8.edgelist,51,221
j11-cl-9.edgelist,51,186
j11-er-5.edgelist,51,244
j11-er-6.edgelist,51,232
j11-er-7.edgelist,51,239
j11-er-8.edgelist,51,210
j11-er-9.edgelist,51,232
j11-to-5.edgelist,51,146
j11-to-6.edgelist,51,131
j11-to-7.edgelist,51,134
j11-to-8.edgelist,51,123
j11-to-9.edgelist,51,144
j13-ba-5.edgelist,78,225
j13-ba-6.edgelist,78,225
j13-ba-7.edgelist,78,225
j13-ba-8.edgelist,78,225
j13-ba-9.edgelist,78,225
j13-cl-5.edgelist,78,212
j13-cl-6.edgelist,78,199
j13-cl-7.edgelist,78,195
j13-cl-8.edgelist,78,208
j13-cl-9.edgelist,78,205
j13-er-5.edgelist,78,206
j13-er-6.edgelist,78,221
j13-er-7.edgelist,78,236
j13-er-8.edgelist,78,198
j13-er-9.edgelist,78,248
j13-to-5.edgelist,78,118
j13-to-6.edgelist,78,131
j13-to-7.edgelist,78,130
j13-to-8.edgelist,78,118
j13-to-9.edgelist,78,145
j14-ba-5.edgelist,72,140
j14-ba-6.edgelist,72,140
j14-ba-7.edgelist,72,140
j14-ba-8.edgelist,72,140
j14-ba-9.edgelist,72,140
j14-cl-5.edgelist,72,102
j14-cl-6.edgelist,72,93
j14-cl-7.edgelist,72,100
j14-cl-8.edgelist,72,112
j14-cl-9.edgelist,72,87
j14-er-5.edgelist,72,103
j14-er-6.edgelist,72,123
j14-er-7.edgelist,72,123
j14-er-8.edgelist,72,110
j14-er-9.edgelist,72,122
j14-to-5.edgelist,72,58
j14-to-6.edgelist,72,75
j14-to-7.edgelist,72,71
j14-to-8.edgelist,72,49
j14-to-9.edgelist,72,74
j15-ba-5.edgelist,45,86
j15-ba-6.edgelist,45,86
j15-ba-7.edgelist,45,86
j15-ba-8.edgelist,45,86
j15-ba-9.edgelist,45,86
j15-cl-5.edgelist,45,43
j15-cl-6.edgelist,45,38
j15-cl-7.edgelist,45,41
j15-cl-8.edgelist,45,46
j15-cl-9.edgelist,45,48
j15-er-5.edgelist,45,62
j15-er-6.edgelist,45,67
j15-er-7.edgelist,45,63
j15-er-8.edgelist,45,42
j15-er-9.edgelist,45,72
j15-to-5.edgelist,45,30
j15-to-6.edgelist,45,32
j15-to-7.edgelist,45,29
j15-to-8.edgelist,45,20
j15-to-9.edgelist,45,40
j16-ba-5.edgelist,14,13
j16-ba-6.edgelist,14,13
j16-ba-7.edgelist,14,13
j16-ba-8.edgelist,14,13
j16-ba-9.edgelist,14,13
j16-cl-5.edgelist,14,10
j16-cl-6.edgelist,14,9
j16-cl-7.edgelist,14,4
j16-cl-8.edgelist,14,6
j16-cl-9.edgelist,14,4
j16-er-5.edgelist,14,13
j16-er-6.edgelist,14,9
j16-er-7.edgelist,14,13
j16-er-8.edgelist,14,10
j16-er-9.edgelist,14,16
j16-to-5.edgelist,14,8
j16-to-6.edgelist,14,5
j16-to-7.edgelist,14,6
j16-to-8.edgelist,14,4
j16-to-9.edgelist,14,7
j17-ba-5.edgelist,81,308
j17-ba-6.edgelist,81,308
j17-ba-7.edgelist,81,308
j17-ba-8.edgelist,81,308
j17-ba-9.edgelist,81,308
j17-cl-5.edgelist,81,306
j17-cl-6.edgelist,81,320
j17-cl-7.edgelist,81,309
j17-cl-8.edgelist,81,342
j17-cl-9.edgelist,81,311
j17-er-5.edgelist,81,309
j17-er-6.edgelist,81,335
j17-er-7.edgelist,81,327
j17-er-8.edgelist,81,297
j17-er-9.edgelist,81,356
j17-to-5.edgelist,81,191
j17-to-6.edgelist,81,204
j17-to-7.edgelist,81,215
j17-to-8.edgelist,81,179
j17-to-9.edgelist,81,222
j18-ba-5.edgelist,73,340
j18-ba-6.edgelist,73,340
j18-ba-7.edgelist,73,340
j18-ba-8.edgelist,73,340
j18-ba-9.edgelist,73,340
j18-cl-5.edgelist,73,285
j18-cl-6.edgelist,73,273
j18-cl-7.edgelist,73,285
j18-cl-8.edgelist,73,308
j18-cl-9.edgelist,73,275
j18-er-5.edgelist,73,288
j18-er-6.edgelist,73,312
j18-er-7.edgelist,73,308
j18-er-8.edgelist,73,267
j18-er-9.edgelist,73,326
j18-to-5.edgelist,73,184
j18-to-6.edgelist,73,199
j18-to-7.edgelist,73,204
j18-to-8.edgelist,73,156
j18-to-9.edgelist,73,202
j19-ba-5.edgelist,101,198
j19-ba-6.edgelist,101,198
j19-ba-7.edgelist,101,198
j19-ba-8.edgelist,101,198
j19-ba-9.edgelist,101,198
j19-cl-5.edgelist,101,163
j19-cl-6.edgelist,101,153
j19-cl-7.edgelist,101,157
j19-cl-8.edgelist,101,155
j19-cl-9.edgelist,101,147
j19-er-5.edgelist,101,160
j19-er-6.edgelist,101,204
j19-er-7.edgelist,101,174
j19-er-8.edgelist,101,171
j19-er-9.edgelist,101,189
j19-to-5.edgelist,101,84
j19-to-6.edgelist,101,102
j19-to-7.edgelist,101,99
j19-to-8.edgelist,101,92
j19-to-9.edgelist,101,99
j20-ba-5.edgelist,241,714
j20-ba-6.edgelist,241,714
j20-ba-7.edgelist,241,714
j20-ba-8.edgelist,241,714
j20-ba-9.edgelist,241,714
j20-cl-5.edgelist,241,621
j20-cl-6.edgelist,241,625
j20-cl-7.edgelist,241,617
j20-cl-8.edgelist,241,625
j20-cl-9.edgelist,241,590
j20-er-5.edgelist,241,603
j20-er-6.edgelist,241,637
j20-er-7.edgelist,241,642
j20-er-8.edgelist,241,651
j20-er-9.edgelist,241,612
j20-to-5.edgelist,241,308
j20-to-6.edgelist,241,316
j20-to-7.edgelist,241,303
j20-to-8.edgelist,241,325
j20-to-9.edgelist,241,303
j21-ba-5.edgelist,33,116
j21-ba-6.edgelist,33,116
j21-ba-7.edgelist,33,116
j21-ba-8.edgelist,33,116
j21-ba-9.edgelist,33,116
j21-cl-5.edgelist,33,99
j21-cl-6.edgelist,33,83
j21-cl-7.edgelist,33,93
j21-cl-8.edgelist,33,102
j21-cl-9.edgelist,33,98
j21-er-5.edgelist,33,111
j21-er-6.edgelist,33,117
j21-er-7.edgelist,33,115
j21-er-8.edgelist,33,83
j21-er-9.edgelist,33,119
j21-to-5.edgelist,33,77
j21-to-6.edgelist,33,84
j21-to-7.edgelist,33,87
j21-to-8.edgelist,33,59
j21-to-9.edgelist,33,94
j22-ba-5.edgelist,76,420
j22-ba-6.edgelist,76,420
j22-ba-7.edgelist,76,420
j22-ba-8.edgelist,76,420
j22-ba-9.edgelist,76,420
j22-cl-5.edgelist,76,392
j22-cl-6.edgelist,76,377
j22-cl-7.edgelist,76,373
j22-cl-8.edgelist,76,407
j22-cl-9.edgelist,76,353
j22-er-5.edgelist,76,392
j22-er-6.edgelist,76,410
j22-er-7.edgelist,76,410
j22-er-8.edgelist,76,370
j22-er-9.edgelist,76,414
j22-to-5.edgelist,76,243
j22-to-6.edgelist,76,255
j22-to-7.edgelist,76,252
j22-to-8.edgelist,76,229
j22-to-9.edgelist,76,260
j23-ba-5.edgelist,76,355
j23-ba-6.edgelist,76,355
j23-ba-7.edgelist,76,355
j23-ba-8.edgelist,76,355
j23-ba-9.edgelist,76,355
j23-cl-5.edgelist,76,363
j23-cl-6.edgelist,76,356
j23-cl-7.edgelist,76,363
j23-cl-8.edgelist,76,389
j23-cl-9.edgelist,76,351
j23-er-5.edgelist,76,363
j23-er-6.edgelist,76,387
j23-er-7.edgelist,76,390
j23-er-8.edgelist,76,345
j23-er-9.edgelist,76,395
j23-to-5.edgelist,76,279
j23-to-6.edgelist,76,289
j23-to-7.edgelist,76,288
j23-to-8.edgelist,76,246
j23-to-9.edgelist,76,284
j24-ba-5.edgelist,150,441
j24-ba-6.edgelist,150,441
j24-ba-7.edgelist,150,441
j24-ba-8.edgelist,150,441
j24-ba-9.edgelist,150,441
j24-cl-5.edgelist,150,373
j24-cl-6.edgelist,150,394
j24-cl-7.edgelist,150,373
j24-cl-8.edgelist,150,407
j24-cl-9.edgelist,150,361
j24-er-5.edgelist,150,361
j24-er-6.edgelist,150,416
j24-er-7.edgelist,150,394
j24-er-8.edgelist,150,382
j24-er-9.edgelist,150,408
j24-to-5.edgelist,150,201
j24-to-6.edgelist,150,205
j24-to-7.edgelist,150,204
j24-to-8.edgelist,150,204
j24-to-9.edgelist,150,217
j25-ba-5.edgelist,14,13
j25-ba-6.edgelist,14,13
j25-ba-7.edgelist,14,13
j25-ba-8.edgelist,14,13
j25-ba-9.edgelist,14,13
j25-cl-5.edgelist,14,15
j25-cl-6.edgelist,14,17
j25-cl-7.edgelist,14,11
j25-cl-8.edgelist,14,7
j25-cl-9.edgelist,14,9
j25-er-5.edgelist,14,17
j25-er-6.edgelist,14,12
j25-er-7.edgelist,14,21
j25-er-8.edgelist,14,15
j25-er-9.edgelist,14,22
j25-to-5.edgelist,14,11
j25-to-6.edgelist,14,8
j25-to-7.edgelist,14,11
j25-to-8.edgelist,14,7
j25-to-9.edgelist,14,13
j26-ba-5.edgelist,65,186
j26-ba-6.edgelist,65,186
j26-ba-7.edgelist,65,186
j26-ba-8.edgelist,65,186
j26-ba-9.edgelist,65,186
