dataset,vertices,edges
aa48-ba-10,90,344
aa48-ba-11,90,344
aa48-ba-12,90,344
aa48-ba-13,90,344
aa48-ba-14,90,344
aa48-ba-2,90,344
aa48-ba-3,90,344
aa48-ba-4,90,344
aa48-ba-5,90,344
aa48-ba-6,90,344
aa48-ba-7,90,344
aa48-ba-8,90,344
aa48-ba-9,90,344
aa48-cl-0,90,303
aa48-cl-1,90,348
aa48-cl-10,90,331
aa48-cl-11,90,342
aa48-cl-12,90,343
aa48-cl-13,90,314
aa48-cl-14,90,314
aa48-cl-2,90,330
aa48-cl-3,90,338
aa48-cl-4,90,342
aa48-cl-5,90,344
aa48-cl-6,90,313
aa48-cl-7,90,315
aa48-cl-8,90,362
aa48-cl-9,90,322
aa48-er-0,90,360
aa48-er-1,90,363
aa48-er-10,90,332
aa48-er-11,90,359
aa48-er-12,90,330
aa48-er-13,90,336
aa48-er-14,90,331
aa48-er-2,90,329
aa48-er-3,90,332
aa48-er-4,90,340
aa48-er-5,90,331
aa48-er-6,90,352
aa48-er-7,90,347
aa48-er-8,90,326
aa48-er-9,90,379
aa48-to-0,90,261
aa48-to-1,90,240
aa48-to-10,90,236
aa48-to-11,90,248
aa48-to-12,90,212
aa48-to-13,90,231
aa48-to-14,90,233
aa48-to-2,90,203
aa48-to-3,90,221
aa48-to-4,90,221
aa48-to-5,90,238
aa48-to-6,90,241
aa48-to-7,90,229
aa48-to-8,90,195
aa48-to-9,90,263
aa49-ba-0,27,72
aa49-ba-1,27,72
aa49-ba-10,27,72
aa49-ba-11,27,72
aa49-ba-12,27,72
aa49-ba-13,27,72
aa49-ba-14,27,72
aa49-ba-2,27,72
aa49-ba-3,27,72
aa49-ba-4,27,72
aa49-ba-5,27,72
aa49-ba-6,27,72
aa49-ba-7,27,72
aa49-ba-8,27,72
aa49-ba-9,27,72
aa49-cl-0,27,62
aa49-cl-1,27,50
aa49-cl-10,27,49
aa49-cl-11,27,52
aa49-cl-12,27,59
aa49-cl-13,27,62
aa49-cl-14,27,57
aa49-cl-2,27,63
aa49-cl-3,27,57
aa49-cl-4,27,51
aa49-cl-5,27,57
aa49-cl-6,27,56
aa49-cl-7,27,54
aa49-cl-8,27,60
aa49-cl-9,27,58
aa49-er-0,27,54
aa49-er-1,27,66
aa49-er-10,27,64
aa49-er-11,27,58
aa49-er-12,27,56
aa49-er-13,27,67
aa49-er-14,27,60
aa49-er-2,27,62
aa49-er-3,27,59
aa49-er-4,27,66
aa49-er-5,27,59
aa49-er-6,27,71
aa49-er-7,27,75
aa49-er-8,27,58
aa49-er-9,27,78
aa49-to-0,27,34
aa49-to-1,27,41
aa49-to-10,27,43
aa49-to-11,27,42
aa49-to-12,27,44
aa49-to-13,27,44
aa49-to-14,27,43
aa49-to-2,27,44
aa49-to-3,27,39
aa49-to-4,27,42
aa49-to-5,27,42
aa49-to-6,27,47
aa49-to-7,27,53
aa49-to-8,27,41
aa49-to-9,27,59
aa50-ba-0,113,540
aa50-ba-1,113,540
aa50-ba-10,113,540
aa50-ba-11,113,540
aa50-ba-12,113,540
aa50-ba-13,113,540
aa50-ba-14,113,540
aa50-ba-2,113,540
aa50-ba-3,113,540
aa50-ba-4,113,540
aa50-ba-5,113,540
aa50-ba-6,113,540
aa50-ba-7,113,540
aa50-ba-8,113,540
aa50-ba-9,113,540
aa50-cl-0,113,435
aa50-cl-1,113,484
aa50-cl-10,113,455
aa50-cl-11,113,478
aa50-cl-12,113,452
aa50-cl-13,113,454
aa50-cl-14,113,456
aa50-cl-2,113,460
aa50-cl-3,113,498
aa50-cl-4,113,447
aa50-cl-5,113,424
aa50-cl-6,113,464
aa50-cl-7,113,449
aa50-cl-8,113,468
aa50-cl-9,113,463
aa50-er-0,113,484
aa50-er-1,113,483
aa50-er-10,113,450
aa50-er-11,113,475
aa50-er-12,113,446
aa50-er-13,113,475
aa50-er-14,113,439
aa50-er-2,113,468
aa50-er-3,113,448
aa50-er-4,113,463
aa50-er-5,113,458
aa50-er-6,113,489
aa50-er-7,113,472
aa50-er-8,113,454
aa50-er-9,113,525
aa50-to-0,113,306
aa50-to-1,113,333
aa50-to-10,113,296
aa50-to-11,113,299
aa50-to-12,113,300
aa50-to-13,113,313
aa50-to-14,113,309
aa50-to-2,113,308
aa50-to-3,113,299
aa50-to-4,113,297
aa50-to-5,113,315
aa50-to-6,113,323
aa50-to-7,113,308
aa50-to-8,113,293
aa50-to-9,113,346
aa51-ba-0,79,300
aa51-ba-1,79,300
aa51-ba-10,79,300
aa51-ba-11,79,300
aa51-ba-12,79,300
aa51-ba-13,79,300
aa51-ba-14,79,300
aa51-ba-2,79,300
aa51-ba-3,79,300
aa51-ba-4,79,300
aa51-ba-5,79,300
aa51-ba-6,79,300
aa51-ba-7,79,300
aa51-ba-8,79,300
aa51-ba-9,79,300
aa51-cl-0,79,253
aa51-cl-1,79,265
aa51-cl-10,79,267
aa51-cl-11,79,260
aa51-cl-12,79,271
aa51-cl-13,79,247
aa51-cl-14,79,253
aa51-cl-2,79,264
aa51-cl-3,79,257
aa51-cl-4,79,263
aa51-cl-5,79,253
aa51-cl-6,79,258
aa51-cl-7,79,257
aa51-cl-8,79,307
aa51-cl-9,79,244
aa51-er-0,79,298
aa51-er-1,79,288
aa51-er-10,79,260
aa51-er-11,79,278
aa51-er-12,79,249
aa51-er-13,79,259
aa51-er-14,79,256
aa51-er-2,79,252
aa51-er-3,79,255
aa51-er-4,79,278
aa51-er-5,79,270
aa51-er-6,79,284
aa51-er-7,79,282
aa51-er-8,79,249
aa51-er-9,79,311
aa51-to-0,79,178
aa51-to-1,79,185
aa51-to-10,79,165
aa51-to-11,79,187
aa51-to-12,79,157
aa51-to-13,79,168
aa51-to-14,79,158
aa51-to-2,79,163
aa51-to-3,79,163
aa51-to-4,79,172
aa51-to-5,79,169
aa51-to-6,79,182
aa51-to-7,79,181
aa51-to-8,79,154
aa51-to-9,79,197
aa52-ba-0,66,248
aa52-ba-1,66,248
aa52-ba-10,66,248
aa52-ba-11,66,248
aa52-ba-12,66,248
aa52-ba-13,66,248
aa52-ba-14,66,248
aa52-ba-2,66,248
aa52-ba-3,66,248
aa52-ba-4,66,248
aa52-ba-5,66,248
aa52-ba-6,66,248
aa52-ba-7,66,248
aa52-ba-8,66,248
aa52-ba-9,66,248
aa52-cl-0,66,224
aa52-cl-1,66,211
aa52-cl-10,66,223
aa52-cl-11,66,227
aa52-cl-12,66,229
aa52-cl-13,66,205
aa52-cl-14,66,205
aa52-cl-2,66,214
aa52-cl-3,66,215
aa52-cl-4,66,241
aa52-cl-5,66,214
aa52-cl-6,66,213
aa52-cl-7,66,231
aa52-cl-8,66,243
aa52-cl-9,66,206
aa52-er-0,66,247
aa52-er-1,66,225
aa52-er-10,66,229
aa52-er-11,66,227
aa52-er-12,66,212
aa52-er-13,66,215
aa52-er-14,66,239
aa52-er-2,66,214
aa52-er-3,66,228
aa52-er-4,66,225
aa52-er-5,66,243
aa52-er-6,66,244
aa52-er-7,66,249
aa52-er-8,66,214
aa52-er-9,66,261
aa52-to-0,66,178
aa52-to-1,66,163
aa52-to-10,66,160
aa52-to-11,66,159
aa52-to-12,66,142
aa52-to-13,66,156
aa52-to-14,66,180
aa52-to-2,66,155
aa52-to-3,66,157
aa52-to-4,66,169
aa52-to-5,66,179
aa52-to-6,66,169
aa52-to-7,66,172
aa52-to-8,66,133
aa52-to-9,66,194
aa53-ba-0,89,258
aa53-ba-1,89,258
aa53-ba-10,89,258
aa53-ba-11,89,258
aa53-ba-12,89,258
aa53-ba-13,89,258
aa53-ba-14,89,258
aa53-ba-2,89,258
aa53-ba-3,89,258
aa53-ba-4,89,258
aa53-ba-5,89,258
aa53-ba-6,89,258
aa53-ba-7,89,258
aa53-ba-8,89,258
aa53-ba-9,89,258
aa53-cl-0,89,220
aa53-cl-1,89,212
aa53-cl-10,89,222
aa53-cl-11,89,223
aa53-cl-12,89,245
aa53-cl-13,89,228
aa53-cl-14,89,205
aa53-cl-2,89,207
aa53-cl-3,89,237
aa53-cl-4,89,235
aa53-cl-5,89,214
aa53-cl-6,89,216
aa53-cl-7,89,226
aa53-cl-8,89,243
aa53-cl-9,89,211
aa53-er-0,89,258
aa53-er-1,89,254
aa53-er-10,89,227
aa53-er-11,89,234
aa53-er-12,89,226
aa53-er-13,89,241
aa53-er-14,89,222
aa53-er-2,89,223
aa53-er-3,89,212
aa53-er-4,89,226
aa53-er-5,89,216
aa53-er-6,89,248
aa53-er-7,89,252
aa53-er-8,89,211
aa53-er-9,89,270
aa53-to-0,89,161
aa53-to-1,89,173
aa53-to-10,89,149
aa53-to-11,89,137
aa53-to-12,89,127
aa53-to-13,89,154
aa53-to-14,89,138
aa53-to-2,89,135
aa53-to-3,89,138
aa53-to-4,89,148
aa53-to-5,89,145
aa53-to-6,89,158
aa53-to-7,89,170
aa53-to-8,89,129
aa53-to-9,89,188
aa54-ba-0,90,261
aa54-ba-1,90,261
aa54-ba-10,90,261
aa54-ba-11,90,261
aa54-ba-12,90,261
aa54-ba-13,90,261
aa54-ba-14,90,261
aa54-ba-2,90,261
aa54-ba-3,90,261
aa54-ba-4,90,261
aa54-ba-5,90,261
aa54-ba-6,90,261
aa54-ba-7,90,261
aa54-ba-8,90,261
aa54-ba-9,90,261
aa54-cl-0,90,210
aa54-cl-1,90,197
aa54-cl-10,90,233
aa54-cl-11,90,236
aa54-cl-12,90,247
aa54-cl-13,90,230
aa54-cl-14,90,216
aa54-cl-2,90,222
aa54-cl-3,90,225
aa54-cl-4,90,231
aa54-cl-5,90,215
aa54-cl-6,90,217
aa54-cl-7,90,217
aa54-cl-8,90,236
aa54-cl-9,90,221
aa54-er-0,90,257
aa54-er-1,90,258
aa54-er-10,90,230
aa54-er-11,90,229
aa54-er-12,90,227
aa54-er-13,90,242
aa54-er-14,90,221
aa54-er-2,90,219
aa54-er-3,90,216
aa54-er-4,90,230
aa54-er-5,90,219
aa54-er-6,90,250
aa54-er-7,90,252
aa54-er-8,90,216
aa54-er-9,90,269
aa54-to-0,90,170
aa54-to-1,90,160
aa54-to-10,90,147
aa54-to-11,90,132
aa54-to-12,90,127
aa54-to-13,90,156
aa54-to-14,90,137
aa54-to-2,90,133
aa54-to-3,90,135
aa54-to-4,90,147
aa54-to-5,90,157
aa54-to-6,90,159
aa54-to-7,90,171
aa54-to-8,90,122
aa54-to-9,90,177
bqp100_1-ba-0,100,475
bqp100_1-ba-1,100,475
bqp100_1-ba-10,100,475
bqp100_1-ba-11,100,475
bqp100_1-ba-12,100,475
bqp100_1-ba-13,100,475
bqp100_1-ba-14,100,475
bqp100_1-ba-2,100,475
bqp100_1-ba-3,100,475
bqp100_1-ba-4,100,475
bqp100_1-ba-5,100,475
bqp100_1-ba-6,100,475
bqp100_1-ba-7,100,475
bqp100_1-ba-8,100,475
bqp100_1-ba-9,100,475
bqp100_1-cl-0,100,446
bqp100_1-cl-1,100,431
bqp100_1-cl-10,100,452
bqp100_1-cl-11,100,471
bqp100_1-cl-12,100,462
bqp100_1-cl-13,100,473
bqp100_1-cl-14,100,418
bqp100_1-cl-2,100,468
bqp100_1-cl-3,100,447
bqp100_1-cl-4,100,448
bqp100_1-cl-5,100,441
bqp100_1-cl-6,100,408
bqp100_1-cl-7,100,429
bqp100_1-cl-8,100,463
bqp100_1-cl-9,100,445
bqp100_1-er-0,100,480
bqp100_1-er-1,100,479
bqp100_1-er-10,100,436
bqp100_1-er-11,100,492
bqp100_1-er-12,100,438
bqp100_1-er-13,100,469
bqp100_1-er-14,100,450
bqp100_1-er-2,100,458
bqp100_1-er-3,100,452
bqp100_1-er-4,100,455
bqp100_1-er-5,100,444
bqp100_1-er-6,100,484
bqp100_1-er-7,100,469
bqp100_1-er-8,100,439
bqp100_1-er-9,100,507
bqp100_1-to-0,100,399
bqp100_1-to-1,100,401
bqp100_1-to-10,100,370
bqp100_1-to-11,100,412
bqp100_1-to-12,100,359
bqp100_1-to-13,100,380
bqp100_1-to-14,100,372
bqp100_1-to-2,100,376
bqp100_1-to-3,100,374
bqp100_1-to-4,100,383
bqp100_1-to-5,100,364
bqp100_1-to-6,100,397
bqp100_1-to-7,100,402
bqp100_1-to-8,100,360
bqp100_1-to-9,100,424
bqp100_10-ba-0,100,475
bqp100_10-ba-1,100,475
bqp100_10-ba-10,100,475
bqp100_10-ba-11,100,475
bqp100_10-ba-12,100,475
bqp100_10-ba-13,100,475
bqp100_10-ba-14,100,475
bqp100_10-ba-2,100,475
bqp100_10-ba-3,100,475
bqp100_10-ba-4,100,475
bqp100_10-ba-5,100,475
bqp100_10-ba-6,100,475
bqp100_10-ba-7,100,475
bqp100_10-ba-8,100,475
bqp100_10-ba-9,100,475
bqp100_10-cl-0,100,463
bqp100_10-cl-1,100,480
bqp100_10-cl-10,100,478
bqp100_10-cl-11,100,493
bqp100_10-cl-12,100,496
bqp100_10-cl-13,100,469
bqp100_10-cl-14,100,437
bqp100_10-cl-2,100,480
bqp100_10-cl-3,100,472
bqp100_10-cl-4,100,470
bqp100_10-cl-5,100,441
bqp100_10-cl-6,100,437
bqp100_10-cl-7,100,455
bqp100_10-cl-8,100,507
bqp100_10-cl-9,100,468
bqp100_10-er-0,100,500
bqp100_10-er-1,100,502
bqp100_10-er-10,100,451
bqp100_10-er-11,100,511
bqp100_10-er-12,100,451
bqp100_10-er-13,100,484
bqp100_10-er-14,100,475
bqp100_10-er-2,100,476
bqp100_10-er-3,100,478
bqp100_10-er-4,100,484
bqp100_10-er-5,100,464
bqp100_10-er-6,100,504
bqp100_10-er-7,100,491
bqp100_10-er-8,100,467
bqp100_10-er-9,100,528
bqp100_10-to-0,100,421
bqp100_10-to-1,100,432
bqp100_10-to-10,100,397
bqp100_10-to-11,100,426
bqp100_10-to-12,100,377
bqp100_10-to-13,100,395
bqp100_10-to-14,100,409
bqp100_10-to-2,100,397
bqp100_10-to-3,100,403
bqp100_10-to-4,100,407
bqp100_10-to-5,100,387
bqp100_10-to-6,100,435
bqp100_10-to-7,100,419
bqp100_10-to-8,100,397
bqp100_10-to-9,100,431
bqp100_2-ba-0,100,475
bqp100_2-ba-1,100,475
bqp100_2-ba-10,100,475
bqp100_2-ba-11,100,475
bqp100_2-ba-12,100,475
bqp100_2-ba-13,100,475
bqp100_2-ba-14,100,475
bqp100_2-ba-2,100,475
bqp100_2-ba-3,100,475
bqp100_2-ba-4,100,475
bqp100_2-ba-5,100,475
bqp100_2-ba-6,100,475
bqp100_2-ba-7,100,475
bqp100_2-ba-8,100,475
bqp100_2-ba-9,100,475
bqp100_2-cl-0,100,465
bqp100_2-cl-1,100,465
bqp100_2-cl-10,100,487
bqp100_2-cl-11,100,470
bqp100_2-cl-12,100,448
bqp100_2-cl-13,100,477
bqp100_2-cl-14,100,443
bqp100_2-cl-2,100,448
bqp100_2-cl-3,100,453
bqp100_2-cl-4,100,451
bqp100_2-cl-5,100,441
bqp100_2-cl-6,100,434
bqp100_2-cl-7,100,458
bqp100_2-cl-8,100,509
bqp100_2-cl-9,100,468
bqp100_2-er-0,100,495
bqp100_2-er-1,100,498
bqp100_2-er-10,100,450
bqp100_2-er-11,100,510
bqp100_2-er-12,100,449
bqp100_2-er-13,100,483
bqp100_2-er-14,100,470
bqp100_2-er-2,100,475
bqp100_2-er-3,100,474
bqp100_2-er-4,100,483
bqp100_2-er-5,100,463
bqp100_2-er-6,100,504
bqp100_2-er-7,100,486
bqp100_2-er-8,100,464
bqp100_2-er-9,100,524
bqp100_2-to-0,100,418
bqp100_2-to-1,100,410
bqp100_2-to-10,100,382
bqp100_2-to-11,100,413
bqp100_2-to-12,100,368
bqp100_2-to-13,100,385
bqp100_2-to-14,100,389
bqp100_2-to-2,100,385
bqp100_2-to-3,100,395
bqp100_2-to-4,100,417
bqp100_2-to-5,100,394
bqp100_2-to-6,100,414
bqp100_2-to-7,100,391
bqp100_2-to-8,100,385
bqp100_2-to-9,100,442
bqp100_3-ba-0,100,475
bqp100_3-ba-1,100,475
bqp100_3-ba-10,100,475
bqp100_3-ba-11,100,475
bqp100_3-ba-12,100,475
bqp100_3-ba-13,100,475
bqp100_3-ba-14,100,475
bqp100_3-ba-2,100,475
bqp100_3-ba-3,100,475
bqp100_3-ba-4,100,475
bqp100_3-ba-5,100,475
bqp100_3-ba-6,100,475
bqp100_3-ba-7,100,475
bqp100_3-ba-8,100,475
bqp100_3-ba-9,100,475
bqp100_3-cl-0,100,457
bqp100_3-cl-1,100,506
bqp100_3-cl-10,100,482
bqp100_3-cl-11,100,485
bqp100_3-cl-12,100,492
bqp100_3-cl-13,100,467
bqp100_3-cl-14,100,442
bqp100_3-cl-2,100,471
bqp100_3-cl-3,100,443
bqp100_3-cl-4,100,471
bqp100_3-cl-5,100,446
bqp100_3-cl-6,100,446
bqp100_3-cl-7,100,453
bqp100_3-cl-8,100,511
bqp100_3-cl-9,100,508
bqp100_3-er-0,100,503
bqp100_3-er-1,100,504
bqp100_3-er-10,100,455
bqp100_3-er-11,100,514
bqp100_3-er-12,100,456
bqp100_3-er-13,100,490
bqp100_3-er-14,100,477
bqp100_3-er-2,100,481
bqp100_3-er-3,100,483
bqp100_3-er-4,100,489
bqp100_3-er-5,100,469
bqp100_3-er-6,100,512
bqp100_3-er-7,100,492
bqp100_3-er-8,100,470
bqp100_3-er-9,100,534
bqp100_3-to-0,100,426
bqp100_3-to-1,100,416
bqp100_3-to-10,100,386
bqp100_3-to-11,100,417
bqp100_3-to-12,100,375
bqp100_3-to-13,100,391
bqp100_3-to-14,100,394
bqp100_3-to-2,100,388
bqp100_3-to-3,100,402
bqp100_3-to-4,100,420
bqp100_3-to-5,100,399
bqp100_3-to-6,100,421
bqp100_3-to-7,100,397
bqp100_3-to-8,100,391
bqp100_3-to-9,100,451
bqp100_4-ba-0,100,475
bqp100_4-ba-1,100,475
bqp100_4-ba-10,100,475
bqp100_4-ba-11,100,475
bqp100_4-ba-12,100,475
bqp100_4-ba-13,100,475
bqp100_4-ba-14,100,475
bqp100_4-ba-2,100,475
bqp100_4-ba-3,100,475
bqp100_4-ba-4,100,475
bqp100_4-ba-5,100,475
bqp100_4-ba-6,100,475
bqp100_4-ba-7,100,475
bqp100_4-ba-8,100,475
bqp100_4-ba-9,100,475
bqp100_4-cl-0,100,468
bqp100_4-cl-1,100,453
bqp100_4-cl-10,100,466
bqp100_4-cl-11,100,473
bqp100_4-cl-12,100,460
bqp100_4-cl-13,100,456
bqp100_4-cl-14,100,443
bqp100_4-cl-2,100,467
bqp100_4-cl-3,100,447
bqp100_4-cl-4,100,458
bqp100_4-cl-5,100,449
bqp100_4-cl-6,100,418
bqp100_4-cl-7,100,424
bqp100_4-cl-8,100,485
bqp100_4-cl-9,100,474
bqp100_4-er-0,100,489
bqp100_4-er-1,100,490
bqp100_4-er-10,100,445
bqp100_4-er-11,100,503
bqp100_4-er-12,100,446
bqp100_4-er-13,100,476
bqp100_4-er-14,100,465
bqp100_4-er-2,100,469
bqp100_4-er-3,100,467
bqp100_4-er-4,100,473
bqp100_4-er-5,100,455
bqp100_4-er-6,100,494
bqp100_4-er-7,100,481
bqp100_4-er-8,100,451
bqp100_4-er-9,100,515
bqp100_4-to-0,100,405
bqp100_4-to-1,100,411
bqp100_4-to-10,100,379
bqp100_4-to-11,100,421
bqp100_4-to-12,100,367
bqp100_4-to-13,100,385
bqp100_4-to-14,100,384
bqp100_4-to-2,100,384
bqp100_4-to-3,100,387
bqp100_4-to-4,100,397
bqp100_4-to-5,100,375
bqp100_4-to-6,100,404
bqp100_4-to-7,100,409
bqp100_4-to-8,100,370
bqp100_4-to-9,100,430
bqp100_5-ba-0,100,475
bqp100_5-ba-1,100,475
bqp100_5-ba-10,100,475
bqp100_5-ba-11,100,475
bqp100_5-ba-12,100,475
bqp100_5-ba-13,100,475
bqp100_5-ba-14,100,475
bqp100_5-ba-2,100,475
bqp100_5-ba-3,100,475
bqp100_5-ba-4,100,475
bqp100_5-ba-5,100,475
bqp100_5-ba-6,100,475
bqp100_5-ba-7,100,475
bqp100_5-ba-8,100,475
bqp100_5-ba-9,100,475
bqp100_5-cl-0,100,445
bqp100_5-cl-1,100,451
bqp100_5-cl-10,100,437
bqp100_5-cl-11,100,467
bqp100_5-cl-12,100,453
bqp100_5-cl-13,100,465
bqp100_5-cl-14,100,438
bqp100_5-cl-2,100,435
bqp100_5-cl-3,100,458
bqp100_5-cl-4,100,436
bqp100_5-cl-5,100,431
bqp100_5-cl-6,100,428
bqp100_5-cl-7,100,434
bqp100_5-cl-8,100,450
bqp100_5-cl-9,100,427
bqp100_5-er-0,100,475
bqp100_5-er-1,100,475
bqp100_5-er-10,100,431
bqp100_5-er-11,100,487
bqp100_5-er-12,100,437
bqp100_5-er-13,100,462
bqp100_5-er-14,100,439
bqp100_5-er-2,100,452
bqp100_5-er-3,100,448
bqp100_5-er-4,100,452
bqp100_5-er-5,100,440
bqp100_5-er-6,100,477
bqp100_5-er-7,100,463
bqp100_5-er-8,100,434
bqp100_5-er-9,100,501
bqp100_5-to-0,100,400
bqp100_5-to-1,100,392
bqp100_5-to-10,100,363
bqp100_5-to-11,100,395
bqp100_5-to-12,100,357
bqp100_5-to-13,100,367
bqp100_5-to-14,100,361
bqp100_5-to-2,100,365
bqp100_5-to-3,100,374
bqp100_5-to-4,100,392
bqp100_5-to-5,100,373
bqp100_5-to-6,100,394
bqp100_5-to-7,100,375
bqp100_5-to-8,100,364
bqp100_5-to-9,100,423
bqp100_6-ba-0,100,564
bqp100_6-ba-1,100,564
bqp100_6-ba-10,100,564
bqp100_6-ba-11,100,564
bqp100_6-ba-12,100,564
bqp100_6-ba-13,100,564
bqp100_6-ba-14,100,564
bqp100_6-ba-2,100,564
bqp100_6-ba-3,100,564
bqp100_6-ba-4,100,564
bqp100_6-ba-5,100,564
bqp100_6-ba-6,100,564
bqp100_6-ba-7,100,564
bqp100_6-ba-8,100,564
bqp100_6-ba-9,100,564
bqp100_6-cl-0,100,492
bqp100_6-cl-1,100,494
bqp100_6-cl-10,100,497
bqp100_6-cl-11,100,519
bqp100_6-cl-12,100,500
bqp100_6-cl-13,100,483
bqp100_6-cl-14,100,480
bqp100_6-cl-2,100,495
bqp100_6-cl-3,100,541
bqp100_6-cl-4,100,551
bqp100_6-cl-5,100,461
bqp100_6-cl-6,100,492
bqp100_6-cl-7,100,459
bqp100_6-cl-8,100,521
bqp100_6-cl-9,100,509
bqp100_6-er-0,100,528
bqp100_6-er-1,100,518
bqp100_6-er-10,100,469
bqp100_6-er-11,100,535
bqp100_6-er-12,100,478
bqp100_6-er-13,100,511
bqp100_6-er-14,100,496
bqp100_6-er-2,100,500
bqp100_6-er-3,100,499
bqp100_6-er-4,100,514
bqp100_6-er-5,100,487
bqp100_6-er-6,100,528
bqp100_6-er-7,100,519
bqp100_6-er-8,100,491
bqp100_6-er-9,100,553
bqp100_6-to-0,100,442
bqp100_6-to-1,100,434
bqp100_6-to-10,100,395
bqp100_6-to-11,100,444
bqp100_6-to-12,100,393
bqp100_6-to-13,100,419
bqp100_6-to-14,100,423
bqp100_6-to-2,100,412
bqp100_6-to-3,100,418
bqp100_6-to-4,100,438
bqp100_6-to-5,100,415
bqp100_6-to-6,100,444
bqp100_6-to-7,100,442
bqp100_6-to-8,100,404
bqp100_6-to-9,100,478
bqp100_7-ba-0,100,475
bqp100_7-ba-1,100,475
bqp100_7-ba-10,100,475
bqp100_7-ba-11,100,475
bqp100_7-ba-12,100,475
bqp100_7-ba-13,100,475
bqp100_7-ba-14,100,475
bqp100_7-ba-2,100,475
bqp100_7-ba-3,100,475
bqp100_7-ba-4,100,475
bqp100_7-ba-5,100,475
bqp100_7-ba-6,100,475
bqp100_7-ba-7,100,475
bqp100_7-ba-8,100,475
bqp100_7-ba-9,100,475
bqp100_7-cl-0,100,454
bqp100_7-cl-1,100,458
bqp100_7-cl-10,100,457
bqp100_7-cl-11,100,471
bqp100_7-cl-12,100,460
bqp100_7-cl-13,100,448
bqp100_7-cl-14,100,414
bqp100_7-cl-2,100,460
bqp100_7-cl-3,100,458
bqp100_7-cl-4,100,449
bqp100_7-cl-5,100,444
bqp100_7-cl-6,100,427
bqp100_7-cl-7,100,434
bqp100_7-cl-8,100,473
bqp100_7-cl-9,100,454
bqp100_7-er-0,100,483
bqp100_7-er-1,100,485
bqp100_7-er-10,100,441
bqp100_7-er-11,100,499
bqp100_7-er-12,100,442
bqp100_7-er-13,100,472
bqp100_7-er-14,100,459
bqp100_7-er-2,100,464
bqp100_7-er-3,100,458
bqp100_7-er-4,100,461
bqp100_7-er-5,100,448
bqp100_7-er-6,100,491
bqp100_7-er-7,100,476
bqp100_7-er-8,100,444
bqp100_7-er-9,100,511
bqp100_7-to-0,100,408
bqp100_7-to-1,100,400
bqp100_7-to-10,100,373
bqp100_7-to-11,100,403
bqp100_7-to-12,100,362
bqp100_7-to-13,100,375
bqp100_7-to-14,100,379
bqp100_7-to-2,100,376
bqp100_7-to-3,100,382
bqp100_7-to-4,100,400
bqp100_7-to-5,100,380
bqp100_7-to-6,100,406
bqp100_7-to-7,100,382
bqp100_7-to-8,100,371
bqp100_7-to-9,100,432
bqp100_8-ba-0,100,475
bqp100_8-ba-1,100,475
bqp100_8-ba-10,100,475
bqp100_8-ba-11,100,475
bqp100_8-ba-12,100,475
bqp100_8-ba-13,100,475
bqp100_8-ba-14,100,475
bqp100_8-ba-2,100,475
bqp100_8-ba-3,100,475
bqp100_8-ba-4,100,475
bqp100_8-ba-5,100,475
bqp100_8-ba-6,100,475
bqp100_8-ba-7,100,475
bqp100_8-ba-8,100,475
bqp100_8-ba-9,100,475
bqp100_8-cl-0,100,452
bqp100_8-cl-1,100,478
bqp100_8-cl-10,100,460
bqp100_8-cl-11,100,510
bqp100_8-cl-12,100,478
bqp100_8-cl-13,100,484
bqp100_8-cl-14,100,437
bqp100_8-cl-2,100,476
bqp100_8-cl-3,100,455
bqp100_8-cl-4,100,437
bqp100_8-cl-5,100,447
bqp100_8-cl-6,100,427
bqp100_8-cl-7,100,480
bqp100_8-cl-8,100,512
bqp100_8-cl-9,100,450
bqp100_8-er-0,100,505
bqp100_8-er-1,100,505
bqp100_8-er-10,100,455
bqp100_8-er-11,100,516
bqp100_8-er-12,100,458
bqp100_8-er-13,100,492
bqp100_8-er-14,100,480
bqp100_8-er-2,100,482
bqp100_8-er-3,100,485
bqp100_8-er-4,100,493
bqp100_8-er-5,100,471
bqp100_8-er-6,100,514
bqp100_8-er-7,100,492
bqp100_8-er-8,100,476
bqp100_8-er-9,100,538
bqp100_8-to-0,100,423
bqp100_8-to-1,100,424
bqp100_8-to-10,100,385
bqp100_8-to-11,100,429
bqp100_8-to-12,100,376
bqp100_8-to-13,100,402
bqp100_8-to-14,100,407
bqp100_8-to-2,100,397
bqp100_8-to-3,100,405
bqp100_8-to-4,100,421
bqp100_8-to-5,100,399
bqp100_8-to-6,100,432
bqp100_8-to-7,100,417
bqp100_8-to-8,100,390
bqp100_8-to-9,100,466
bqp100_9-ba-0,100,564
bqp100_9-ba-1,100,564
bqp100_9-ba-10,100,564
bqp100_9-ba-11,100,564
bqp100_9-ba-12,100,564
bqp100_9-ba-13,100,564
bqp100_9-ba-14,100,564
bqp100_9-ba-2,100,564
bqp100_9-ba-3,100,564
bqp100_9-ba-4,100,564
bqp100_9-ba-5,100,564
bqp100_9-ba-6,100,564
bqp100_9-ba-7,100,564
bqp100_9-ba-8,100,564
bqp100_9-ba-9,100,564
bqp100_9-cl-0,100,486
bqp100_9-cl-1,100,475
bqp100_9-cl-10,100,500
bqp100_9-cl-11,100,503
bqp100_9-cl-12,100,525
bqp100_9-cl-13,100,515
bqp100_9-cl-14,100,457
bqp100_9-cl-2,100,501
bqp100_9-cl-3,100,495
